1606162020.0,18446.84000000,18466.36000000,18446.65000000,18453.64000000,38.77112700,1606162079999,715651.27322302,1025,11.34170800,209318.95499623,0
1606162080.0,18453.63000000,18472.02000000,18450.00000000,18460.55000000,37.80703500,1606162139999,697972.21599821,632,8.74830200,161482.49641264,0
1606162140.0,18460.56000000,18464.69000000,18440.00000000,18452.86000000,66.27030200,1606162199999,1222512.43287964,1169,19.59389100,361409.05678977,0
1606162200.0,18452.86000000,18455.38000000,18444.00000000,18455.36000000,32.84949100,1606162259999,606057.83445719,661,18.01894200,332419.97988608,0
1606162260.0,18455.36000000,18455.84000000,18441.04000000,18451.50000000,28.49259700,1606162319999,525656.21586393,519,17.43134600,321556.33561822,0
1606162320.0,18451.51000000,18453.24000000,18441.00000000,18445.35000000,27.02344200,1606162379999,498481.26722611,739,13.30171000,245358.02188108,0
1606162380.0,18445.35000000,18448.68000000,18437.78000000,18441.76000000,23.37987100,1606162439999,431172.06966245,732,7.29889300,134600.49284480,0
1606162440.0,18441.75000000,18444.70000000,18438.08000000,18442.31000000,18.84844300,1606162499999,347580.98739075,607,10.61396000,195734.57660474,0
1606162500.0,18442.32000000,18442.32000000,18422.81000000,18423.82000000,22.92854900,1606162559999,422594.94685127,810,11.90722100,219458.18469305,0
1606162560.0,18423.82000000,18431.75000000,18411.72000000,18422.47000000,30.96928900,1606162619999,570526.95025383,788,9.64973500,177741.36261751,0
1606162620.0,18422.47000000,18425.72000000,18400.01000000,18401.96000000,39.64206800,1606162679999,729800.16372630,856,18.43096800,339298.74556440,0
1606162680.0,18401.96000000,18412.67000000,18392.79000000,18405.72000000,51.38460200,1606162739999,945653.03789064,889,17.56993100,323345.47924576,0
1606162740.0,18405.72000000,18416.40000000,18400.00000000,18404.03000000,24.26417000,1606162799999,446634.34118885,627,14.90307600,274300.10442512,0
1606162800.0,18404.02000000,18424.99000000,18403.49000000,18419.57000000,20.25692700,1606162859999,373010.25435367,736,9.25094400,170349.29321019,0
1606162860.0,18419.69000000,18425.59000000,18412.26000000,18421.87000000,24.81343700,1606162919999,457068.28833337,553,17.20000300,316837.97752999,0
1606162920.0,18421.88000000,18421.88000000,18396.73000000,18403.36000000,22.17311000,1606162979999,408116.39794234,610,11.30904100,208138.51942702,0
1606162980.0,18399.68000000,18411.33000000,18397.29000000,18408.80000000,26.59033500,1606163039999,489376.05640187,753,11.31262700,208211.16751884,0
1606163040.0,18408.79000000,18414.09000000,18401.67000000,18407.43000000,28.80073900,1606163099999,530146.77035029,710,13.58020500,249979.36162135,0
1606163100.0,18407.47000000,18419.64000000,18403.41000000,18413.86000000,24.37097500,1606163159999,448744.98652166,680,10.79418400,198732.86565469,0
1606163160.0,18413.87000000,18426.82000000,18403.46000000,18407.44000000,14.65175300,1606163219999,269853.96731599,548,7.31758400,134776.58560972,0
1606163220.0,18407.45000000,18407.45000000,18392.80000000,18392.83000000,18.19147000,1606163279999,334740.03639382,687,8.73546000,160733.16080929,0
1606163280.0,18393.47000000,18399.73000000,18387.10000000,18388.67000000,32.85723800,1606163339999,604382.66665465,937,11.87956400,218511.74116069,0
1606163340.0,18390.22000000,18398.09000000,18384.70000000,18390.57000000,32.64328000,1606163399999,600316.92816997,979,17.20787200,316469.69949878,0
1606163400.0,18390.57000000,18401.41000000,18387.58000000,18396.00000000,34.85711500,1606163459999,641227.14436504,799,15.31277100,281685.66493261,0
1606163460.0,18396.01000000,18396.01000000,18372.00000000,18379.56000000,59.41160100,1606163519999,1092272.91869039,1046,16.78683600,308583.90425799,0
1606163520.0,18379.56000000,18379.56000000,18361.86000000,18372.73000000,34.03751400,1606163579999,625287.16915651,1108,13.27811700,243924.25463147,0
1606163580.0,18373.46000000,18375.70000000,18364.66000000,18370.19000000,26.66253900,1606163639999,489783.48017913,1088,12.38919600,227580.38922425,0
1606163640.0,18370.19000000,18383.44000000,18363.76000000,18381.01000000,35.11004800,1606163699999,645072.29763965,914,18.46463400,339240.09162647,0
1606163700.0,18381.02000000,18382.64000000,18365.00000000,18374.14000000,31.84582500,1606163759999,585024.15985866,729,14.96929400,274968.33380559,0
1606163760.0,18374.14000000,18374.15000000,18361.87000000,18370.00000000,28.41309800,1606163819999,521881.76431878,687,8.59358000,157826.08038604,0
1606163820.0,18370.00000000,18373.71000000,18364.12000000,18372.78000000,22.44133600,1606163879999,412200.96044121,490,5.14121500,94430.39997131,0
